reference,id,panel_ordinal,group_hash,category,K,route,q,threshold,fixed_ms,policy_ms,saving_ms,fixed_correct,policy_correct,accuracy_difference,fixed_answer,policy_answer,gold,fixed_invalid,policy_invalid,online_probe_ms,selector_ms,first_formal_request_in_pair,fixed_key,policy_key
Text,test:8264,79,34ce813ce7e615c79c45fde3b520e6a8c30717e1169195d14af4a656cb5266e0,math,10,R,0.4,3.838539123535156e-05,880.4255770519376,284.85137200914323,595.5742050427943,1,1,0,F,F,F,False,False,42.776923859491944,0.00028009526431560516,False,mmlu_pro|test:8264|fixed_T,mmlu_pro|test:8264|policy_T
Text,test:9037,80,a6e54d1501eb2d09cfb33e7d6fdf3af4a495011d4f28f88b7b97cff588096d2e,math,10,T,0.4,3.838539123535156e-05,1260.4716119822115,1302.2835890296847,-41.81197704747319,0,0,0,B,B,J,False,False,42.146862018853426,0.0002798624336719513,False,mmlu_pro|test:9037|fixed_T,mmlu_pro|test:9037|policy_T
Text,test:8072,81,a9c8565be5f4efb477478d8489cf6dbdd055a45520720a394422b1e4c0364198,math,10,T,0.4,3.838539123535156e-05,1241.3849881850183,1280.8787829708308,-39.4937947858125,0,0,0,D,D,E,False,False,43.068182189017534,0.00032992102205753326,False,mmlu_pro|test:8072|fixed_T,mmlu_pro|test:8072|policy_T
Text,test:8356,82,945cd272cdee8f5a61dfcaf10cb099f3f2e52db7988b66dcef983eec5196fa9a,math,10,T,0.4,3.838539123535156e-05,816.2728119641542,857.5756910722703,-41.30287910811603,0,0,0,H,H,F,False,False,42.81103401444852,0.00027008354663848877,False,mmlu_pro|test:8356|fixed_T,mmlu_pro|test:8356|policy_T
Text,test:8343,83,1c5b71f59b723ad187d1485d50666149139ed933ddcede944f9962ecd43ac3d8,math,10,R,0.4,3.838539123535156e-05,1170.218296116218,337.6739399973303,832.5443561188877,0,0,0,F,F,A,False,False,51.17542902007699,0.0003110617399215698,False,mmlu_pro|test:8343|fixed_T,mmlu_pro|test:8343|policy_T
Text,test:8856,84,7d8cba4c5bd625de7150a89c2ffb32109b807a799ab0998b7153c5c2d7097c1b,math,10,T,0.4,3.838539123535156e-05,1153.5050361417234,1195.87711407803,-42.372077936306596,0,0,0,D,D,G,False,False,43.8579460605979,0.0003110617399215698,False,mmlu_pro|test:8856|fixed_T,mmlu_pro|test:8856|policy_T
Text,test:8878,85,dca772ab61bbd39eda458a8f59a9bcfaa505968b4a96287af2f8432c8b050cc8,math,10,T,0.4,3.838539123535156e-05,1081.4351299777627,1125.0997299794108,-43.66460000164807,0,0,0,D,D,I,False,False,42.8945820312947,0.00036996789276599884,False,mmlu_pro|test:8878|fixed_T,mmlu_pro|test:8878|policy_T
Text,test:8137,86,89fa4c758dcf4b67142f28deba14225c71b8f97579d4a2a44c6389e765920ea7,math,10,R,0.4,3.838539123535156e-05,909.0065038762987,326.7757829744369,582.2307209018618,1,1,0,J,J,J,False,False,42.840729001909494,0.0003110617399215698,False,mmlu_pro|test:8137|fixed_T,mmlu_pro|test:8137|policy_T
Text,test:7941,87,f5ef1b7caae84d4bbdd63616d02dd023b1fdd1b7de7f58739d8d111870eda33b,math,10,T,0.4,3.838539123535156e-05,1312.6704101450741,1371.565151028335,-58.894740883260965,1,1,0,J,J,J,False,False,44.45629799738526,0.0003110617399215698,False,mmlu_pro|test:7941|fixed_T,mmlu_pro|test:7941|policy_T
Text,test:7962,88,0390f04bf077615e1e73fdd614e895484c99804f3e7117fcd4e6467c705af903,math,10,R,0.4,3.838539123535156e-05,1145.9256340749562,328.40350386686623,817.52213020809,1,1,0,G,G,G,False,False,42.53915883600712,0.00028102658689022064,False,mmlu_pro|test:7962|fixed_T,mmlu_pro|test:7962|policy_T
Text,test:8261,89,abddb628883a8a2405281b064dadf6b4ea90539890586420c00a152c8e272288,math,10,T,0.4,3.838539123535156e-05,1213.4641278535128,1260.292065097019,-46.82793724350631,0,0,0,A,A,E,False,False,42.707657907158136,0.00028102658689022064,False,mmlu_pro|test:8261|fixed_T,mmlu_pro|test:8261|policy_T
Text,test:5417,90,1c443e69a4672263856fa17d65b4341e8ee8bd431122a41acc89ccf34160d449,other,10,R,0.4,3.838539123535156e-05,1057.7176120132208,285.08366690948606,772.6339451037347,1,1,0,I,I,I,False,False,42.492950800806284,0.00028009526431560516,False,mmlu_pro|test:5417|fixed_T,mmlu_pro|test:5417|policy_T
Text,test:5739,91,07262a0ed984d6825890db289c9fb491f47a369dd6bb0fea5ff57b4e80821b8b,other,4,T,0.4,3.838539123535156e-05,1639.995391946286,1689.1959409695119,-49.2005490232259,1,1,0,B,B,B,False,False,44.62565900757909,0.00033085234463214874,False,mmlu_pro|test:5739|fixed_T,mmlu_pro|test:5739|policy_T
Text,test:5109,92,6d76bcef8b6d4e5c9be48693c39f86de4924e815178dd19f286a184608bd27fe,other,10,R,0.4,3.838539123535156e-05,1191.0996809601784,326.47674600593746,864.6229349542409,0,0,0,A,A,H,False,False,42.46695199981332,0.0002400483936071396,False,mmlu_pro|test:5109|fixed_T,mmlu_pro|test:5109|policy_T
Text,test:5929,93,ec6f3b3d10c9104ab491dad6446ad96c1cdc5201e7f0c1c18660ac4c79fcbdae,other,8,R,0.4,3.838539123535156e-05,1026.7167158890516,287.01264900155365,739.7040668874979,1,1,0,H,H,H,False,False,42.61901997961104,0.00030105002224445343,False,mmlu_pro|test:5929|fixed_T,mmlu_pro|test:5929|policy_T
Text,test:5351,94,d533e4670796170933f9db39a436d405758ea4a2381eef7fd0c168369069745f,other,10,T,0.4,3.838539123535156e-05,1242.6703460514545,1286.2908120732754,-43.6204660218209,0,0,0,D,D,F,False,False,42.70975198596716,0.00029010698199272156,False,mmlu_pro|test:5351|fixed_T,mmlu_pro|test:5351|policy_T
Text,test:5069,95,d4cc3dbb69228cc7a764f0726ebbd5f8f2d061d3d65a2aa822ce9fbe51089438,other,10,R,0.4,3.838539123535156e-05,922.0390659756958,286.00827790796757,636.0307880677283,1,1,0,B,B,B,False,False,42.30624716728926,0.00029080547392368317,False,mmlu_pro|test:5069|fixed_T,mmlu_pro|test:5069|policy_T
Text,test:5533,96,8711e3a560e481e2adad3c8bbaff74a6120de8297888605c81b0ad72777d9fe7,other,10,T,0.4,3.838539123535156e-05,967.7470931783319,1010.5049358680844,-42.75784268975258,0,0,0,C,C,D,False,False,42.10346401669085,0.00029010698199272156,False,mmlu_pro|test:5533|fixed_T,mmlu_pro|test:5533|policy_T
Text,test:5258,97,97ba1928e9ae9e4918423b6b25199e0ff00282c335bb252bf8b83286121f8355,other,10,T,0.4,3.838539123535156e-05,1494.9436921160668,1539.1127669718117,-44.16907485574484,0,0,0,B,B,I,False,False,45.1667329762131,0.00028102658689022064,False,mmlu_pro|test:5258|fixed_T,mmlu_pro|test:5258|policy_T
Text,test:5446,98,17412536b2044711731e37b6c6340b9d489fa9c2f4798136c9bb3974d8aee370,other,10,T,0.4,3.838539123535156e-05,1650.1728491857648,1706.6793891135603,-56.50653992779553,1,1,0,B,B,B,False,False,44.48797809891403,0.00031990930438041687,False,mmlu_pro|test:5446|fixed_T,mmlu_pro|test:5446|policy_T
Text,test:5830,99,319a296500879556abaf8938d6d62f8a26d5f84ef84acba40ca933f4841b6eab,other,10,R,0.4,3.838539123535156e-05,907.7739110216498,334.85753182321787,572.916379198432,1,1,0,E,E,E,False,False,43.56116405688226,0.0002698507159948349,False,mmlu_pro|test:5830|fixed_T,mmlu_pro|test:5830|policy_T
Text,test:11017,100,8c5e69ff9c781f919eae868ef33bdece26cfcdddc14e3deca735952981ffd763,philosophy,10,R,0.4,3.838539123535156e-05,1103.6762630101293,333.1511018332094,770.5251611769199,0,0,0,J,J,A,False,False,43.52309205569327,0.0002798624336719513,False,mmlu_pro|test:11017|fixed_T,mmlu_pro|test:11017|policy_T
Text,test:10836,101,0021813419a7d3e82f8fed900f51782db3fa5bcba7c445cb546067897af8318f,philosophy,10,R,0.4,3.838539123535156e-05,1470.6126530654728,335.8115579467267,1134.8010951187462,1,1,0,F,F,F,False,False,44.5296058896929,0.00028102658689022064,False,mmlu_pro|test:10836|fixed_T,mmlu_pro|test:10836|policy_T
Text,test:11046,102,508380adb86fe994e51172b23bfbac85805299f26dfe8351731f1821221e6b4d,philosophy,8,T,0.4,3.838539123535156e-05,1228.3612489700317,1284.9902608431876,-56.62901187315583,1,1,0,A,A,A,False,False,43.10920787975192,0.00026100315153598785,False,mmlu_pro|test:11046|fixed_T,mmlu_pro|test:11046|policy_T
Text,test:10973,103,85a7730aff54f7c749e80b88cc77715d9b015ebea5d082038b74c73e4a2fd1f8,philosophy,10,T,0.4,3.838539123535156e-05,1131.1574978753924,1173.6660678870976,-42.50857001170516,0,0,0,E,E,G,False,False,43.228293070569634,0.0002598389983177185,False,mmlu_pro|test:10973|fixed_T,mmlu_pro|test:10973|policy_T
Text,test:11106,104,2b85b1afb91a02a75bb96d18bb4ee490d4f7a32c45f0f0832263a4875e9ae61b,philosophy,10,T,0.4,3.838539123535156e-05,878.9460889529437,926.6631288919598,-47.717039939016104,0,0,0,J,J,D,False,False,44.067681999877095,0.00030081719160079956,False,mmlu_pro|test:11106|fixed_T,mmlu_pro|test:11106|policy_T
Text,test:10143,105,abb556e0441fa3ada23b7fd7a455f40d537dee166c78f73c107f8291f3ba1b37,physics,10,T,0.4,3.838539123535156e-05,1416.573473950848,1473.0499170254916,-56.47644307464361,0,0,0,B,B,A,False,False,44.036662904545665,0.000341096892952919,False,mmlu_pro|test:10143|fixed_T,mmlu_pro|test:10143|policy_T
Text,test:9413,106,4844e5d5152e666fad72784bd76003315a4c755e67a1f452aad7d0c11fcb024a,physics,4,T,0.4,3.838539123535156e-05,1639.680797001347,1683.002145960927,-43.321348959580064,0,0,0,B,B,A,False,False,43.231389950960875,0.00028009526431560516,False,mmlu_pro|test:9413|fixed_T,mmlu_pro|test:9413|policy_T
Text,test:9925,107,31e645ec5c7a550faa35a3a0d2a36729ce3773d137e0f5f5b4bfbaeed86f7a89,physics,10,T,0.4,3.838539123535156e-05,1314.3719770014286,1359.4834979157895,-45.11152091436088,0,0,0,C,C,B,False,False,43.256185948848724,0.00028102658689022064,False,mmlu_pro|test:9925|fixed_T,mmlu_pro|test:9925|policy_T
Text,test:9048,108,a88305272eb30ca08b06b8cca65ecc25e81846bba462d02b7168fcd9e5b73f93,physics,10,T,0.4,3.838539123535156e-05,1509.7264489158988,1565.5631290283054,-55.83668011240661,0,0,0,F,F,J,False,False,51.55423190444708,0.00029103830456733704,False,mmlu_pro|test:9048|fixed_T,mmlu_pro|test:9048|policy_T
Text,test:9980,109,7a1fa8ec14ed7559f6f71f014f390a73fbfc86c9a3c0371cb340a04e6f6e03c4,physics,10,T,0.4,3.838539123535156e-05,1734.864995116368,1788.1609338801354,-53.29593876376748,0,0,0,D,D,A,False,False,43.493594974279404,0.00028102658689022064,False,mmlu_pro|test:9980|fixed_T,mmlu_pro|test:9980|policy_T
Text,test:9222,110,59c0fbfd7e36b687f0c743cf83055a31e50df30c053054940440116c31993998,physics,10,T,0.4,3.838539123535156e-05,1509.0849760454148,1554.1100990958512,-45.02512305043638,0,0,0,E,E,H,False,False,42.972689028829336,0.00031990930438041687,False,mmlu_pro|test:9222|fixed_T,mmlu_pro|test:9222|policy_T
Text,test:10310,111,141fc3afc3c38b18264f02487fdee0c0955af193a935b903fbcb6ff3a028286f,physics,10,T,0.4,3.838539123535156e-05,1968.683569924906,2011.1712710931897,-42.48770116828382,0,0,0,B,B,C,False,False,42.997756972908974,0.0003110617399215698,False,mmlu_pro|test:10310|fixed_T,mmlu_pro|test:10310|policy_T
Text,test:9978,112,fa4511e5514a6335b92d9219b6a11adcd2330ac55234d264fcedf69e6173a3d9,physics,10,T,0.4,3.838539123535156e-05,1837.102702120319,1919.1080420278013,-82.00533990748227,1,1,0,B,B,B,False,False,94.13459897041321,0.00046100467443466187,False,mmlu_pro|test:9978|fixed_T,mmlu_pro|test:9978|policy_T
Text,test:9975,113,2ed867395ef7ff974c2742b4284e9100133252606f164fc1fece62ac158ede13,physics,10,T,0.4,3.838539123535156e-05,1143.1424748152494,1180.935941170901,-37.79346635565162,1,1,0,C,C,C,False,False,43.13241085037589,0.0003711320459842682,False,mmlu_pro|test:9975|fixed_T,mmlu_pro|test:9975|policy_T
Text,test:9753,114,cdd65fc529b9bc9395c3c2137f23f0965ef3f18956ea6f4528bcd4a0f599a79a,physics,10,T,0.4,3.838539123535156e-05,1248.6701989546418,1290.0706429500133,-41.40044399537146,1,1,0,D,D,D,False,False,43.145576026290655,0.00029103830456733704,False,mmlu_pro|test:9753|fixed_T,mmlu_pro|test:9753|policy_T
Text,test:10269,115,bde2dcfcc3f4af19cc4f5f0a243385468e506266a58027be1484db3915fe1be0,physics,10,T,0.4,3.838539123535156e-05,1230.596018023789,1275.3268550150096,-44.73083699122071,0,0,0,B,B,G,False,False,42.34188608825207,0.00029080547392368317,False,mmlu_pro|test:10269|fixed_T,mmlu_pro|test:10269|policy_T
Text,test:9345,116,5d56eb6f34ad3fff6c7af05f21be18e4373412e6a33cae81ead92891e8fa5121,physics,10,R,0.4,3.838539123535156e-05,1100.1332770101726,286.3526518922299,813.7806251179427,1,1,0,E,E,E,False,False,41.784139117226005,0.00027101486921310425,False,mmlu_pro|test:9345|fixed_T,mmlu_pro|test:9345|policy_T
Text,test:9591,117,1ad3f484b3102da0daab2d3d823e525656fe213c8ccf225ae8f3b6ce8f691fff,physics,10,T,0.4,3.838539123535156e-05,1564.7525240201503,1612.7201071940362,-47.96758317388594,1,1,0,H,H,H,False,False,45.19195016473532,0.00026100315153598785,False,mmlu_pro|test:9591|fixed_T,mmlu_pro|test:9591|policy_T
Text,test:9392,118,10fddfffdd6015ea34d4f13b604f863d2bc01de849052be423514caf3a2ed07e,physics,10,T,0.4,3.838539123535156e-05,1195.653568021953,1240.7978579867631,-45.144289964810014,1,1,0,E,E,E,False,False,42.525452794507146,0.00030011869966983795,False,mmlu_pro|test:9392|fixed_T,mmlu_pro|test:9392|policy_T
Text,test:2177,119,34d7c0480756b8f234fe2e13a02746635b52d47fe7266617e1ed440fca039853,psychology,10,R,0.4,3.838539123535156e-05,1416.955411201343,288.9350801706314,1128.0203310307115,1,1,0,F,F,F,False,False,44.18775998055935,0.0002998858690261841,False,mmlu_pro|test:2177|fixed_T,mmlu_pro|test:2177|policy_T
Text,test:2443,120,7666bd796f9aa90bba66ac7288fb345c68aa1f93b4b3ea0ebf4c6e8756139478,psychology,10,T,0.4,3.838539123535156e-05,942.0207990333438,983.7790899910033,-41.75829095765948,1,1,0,H,H,H,False,False,42.67508699558675,0.00029010698199272156,False,mmlu_pro|test:2443|fixed_T,mmlu_pro|test:2443|policy_T
Text,test:2370,121,46f287b8d1e482e051f7975b1175d5140b943aa5eed63be3f803d7a82f7d25fd,psychology,10,R,0.4,3.838539123535156e-05,1432.9154510051012,290.91463703662157,1142.0008139684796,1,1,0,G,G,G,False,False,45.27914500795305,0.00030011869966983795,False,mmlu_pro|test:2370|fixed_T,mmlu_pro|test:2370|policy_T
Text,test:2703,122,3bc03001b88d8050c78ea8bff441fa083cde7831a46eeebbf1c783260b78a491,psychology,10,T,0.4,3.838539123535156e-05,1194.0425101201981,1236.0618528909981,-42.019342770799994,0,0,0,F,F,H,False,False,43.687461875379086,0.00029103830456733704,False,mmlu_pro|test:2703|fixed_T,mmlu_pro|test:2703|policy_T
Text,test:2744,123,bcf849a24c92970131975d808ec02df7858868d2597160667e79470f70fe8c70,psychology,10,R,0.4,3.838539123535156e-05,1482.80023294501,289.82642805203795,1192.973804892972,1,1,0,F,F,F,False,False,44.4461980368942,0.00031990930438041687,False,mmlu_pro|test:2744|fixed_T,mmlu_pro|test:2744|policy_T
Text,test:2398,124,c9ae1953cde0b74e0ca82304019ee33b249311254d6083adf7b6127fa54eb986,psychology,10,R,0.4,3.838539123535156e-05,639.761087950319,285.8396910596639,353.92139689065516,0,0,0,I,I,H,False,False,41.752470191568136,0.0003098975867033005,False,mmlu_pro|test:2398|fixed_T,mmlu_pro|test:2398|policy_T
Text,test:2090,125,c6a5701f8ab8524a20d0175de6eade4875e4a525d62cf0f9ec266c2a1343774d,psychology,10,T,0.4,3.838539123535156e-05,1055.2209760062397,1102.7855260763317,-47.56455007009208,1,1,0,J,J,J,False,False,44.05571916140616,0.00028102658689022064,False,mmlu_pro|test:2090|fixed_T,mmlu_pro|test:2090|policy_T
Text,test:2633,126,8982e083b1b2241f4f1e09be95327604c8038684ecce1a9b7e7987d264722805,psychology,4,R,0.4,3.838539123535156e-05,1135.539093054831,326.6723891720176,808.8667038828135,1,1,0,D,D,D,False,False,42.388153029605746,0.0002600718289613724,False,mmlu_pro|test:2633|fixed_T,mmlu_pro|test:2633|policy_T
Text,test:2001,127,63fe3b246ed9bddc2377fec5f52fc51a40129f9fce286b8976f71ee449876531,psychology,9,T,0.4,3.838539123535156e-05,915.2120950166136,956.4608510117978,-41.24875599518418,0,0,0,D,D,I,False,False,42.701314901933074,0.00030105002224445343,False,mmlu_pro|test:2001|fixed_T,mmlu_pro|test:2001|policy_T
C2C,test:3074,0,ad23be1e8a17387e82872a437640dbfa3e8992404f6a8e8a3c5436aa1336c461,biology,10,C,0.4,3.838539123535156e-05,1179.218609817326,946.8623101711273,232.35629964619875,0,0,0,D,D,A,False,False,51.22558888979256,0.0003501772880554199,False,mmlu_pro|test:3074|fixed_C,mmlu_pro|test:3074|policy_C
C2C,test:3502,1,23b909928d8c9c8e2451fb75a7c5b8ab70c6c24e32359d901196e202552c8212,biology,10,R,0.4,3.838539123535156e-05,1210.101465927437,297.7930430788547,912.3084228485823,1,1,0,D,D,D,False,False,45.602383092045784,0.00028102658689022064,False,mmlu_pro|test:3502|fixed_C,mmlu_pro|test:3502|policy_C
C2C,test:3459,2,96454f3d066395ec82f04043235e3b8c3ebfc77629d90bf0b9b40c0a99ab411f,biology,10,R,0.4,3.838539123535156e-05,252.57564801722765,307.6160589698702,-55.04041095264256,1,1,0,D,D,D,False,False,51.8650698941201,0.0002600718289613724,False,mmlu_pro|test:3459|fixed_C,mmlu_pro|test:3459|policy_C
C2C,test:2955,3,6c32b8fc57811ff1a13d49406dbc8d3d0fc95c3300417e21af4f9a01bf4c3651,biology,10,R,0.4,3.838539123535156e-05,1448.1909601017833,293.7372939195484,1154.4536661822349,1,1,0,G,G,G,False,False,44.235646026209,0.00030105002224445343,False,mmlu_pro|test:2955|fixed_C,mmlu_pro|test:2955|policy_C
C2C,test:3232,4,3f32ee1b0c9f00bf7f5646d47af17cd024d7d66013d98c652443e9f389b2b78e,biology,10,R,0.4,3.838539123535156e-05,235.87023210711777,291.8547010049224,-55.98446889780462,1,1,0,G,G,G,False,False,43.96142717450857,0.00029080547392368317,False,mmlu_pro|test:3232|fixed_C,mmlu_pro|test:3232|policy_C
C2C,test:3202,5,a90b82f34bf4b9b6e34906a71bdba60435df9e2754b3659d104e225abcbffa44,biology,10,R,0.4,3.838539123535156e-05,268.0448340252042,289.4905449356884,-21.445710910484195,0,0,0,E,E,J,False,False,43.07070909999311,0.00032084062695503235,False,mmlu_pro|test:3202|fixed_C,mmlu_pro|test:3202|policy_C
C2C,test:2979,6,87dfd1f1ce49b2832ca6a150cb13579fe104ba0881648c76bd2a2f42a00f394e,biology,10,R,0.4,3.838539123535156e-05,438.6099430266768,292.07281302660704,146.53713000006974,1,1,0,I,I,I,False,False,44.27893692627549,0.00046100467443466187,False,mmlu_pro|test:2979|fixed_C,mmlu_pro|test:2979|policy_C
C2C,test:297,7,ee1a35b77a60d71db8dcc07ad3bf483b8b98d4f49638beaa918325da573eb6b8,business,10,C,0.4,3.838539123535156e-05,225.8291831240058,276.0163259226829,-50.18714279867709,0,0,0,G,G,E,False,False,43.166110990568995,0.00027101486921310425,False,mmlu_pro|test:297|fixed_C,mmlu_pro|test:297|policy_C
C2C,test:481,8,50d63723c9bd3083d00774dc0efe0aa664d734e9ed68f26ab1e6680ab1d02ddd,business,10,C,0.4,3.838539123535156e-05,430.6920829694718,471.1487640161067,-40.45668104663491,0,0,0,A,A,F,False,False,42.64447302557528,0.00028009526431560516,False,mmlu_pro|test:481|fixed_C,mmlu_pro|test:481|policy_C
C2C,test:673,9,5ac6b01757fb71cb1845e552af126ec711c22f958702dbb71e9abf921af29694,business,10,C,0.4,3.838539123535156e-05,228.6684368737042,269.9547400698066,-41.28630319610238,0,0,0,G,G,H,False,False,43.132757069543004,0.00026100315153598785,False,mmlu_pro|test:673|fixed_C,mmlu_pro|test:673|policy_C
C2C,test:205,10,dc8c276d4ae04ce05f71fddd13f91e423939fc0ff9b54dd3e4d3a487274dd566,business,10,C,0.4,3.838539123535156e-05,228.80491614341736,270.89368691667914,-42.088770773261786,1,1,0,F,F,F,False,False,43.01410308107734,0.00031990930438041687,False,mmlu_pro|test:205|fixed_C,mmlu_pro|test:205|policy_C
C2C,test:429,11,e890296dddc5df108a8b0469784e18bc3ee45291e05da0fc63b9e9be5cbcf903,business,9,C,0.4,3.838539123535156e-05,235.54412415251136,279.66040396131575,-44.11627980880439,1,1,0,A,A,A,False,False,43.91715279780328,0.00032014213502407074,False,mmlu_pro|test:429|fixed_C,mmlu_pro|test:429|policy_C
C2C,test:413,12,e674aeeb1293ef53503580a963d7510ae92013569cea1a03c61910c6390ef704,business,10,C,0.4,3.838539123535156e-05,230.4326279554516,268.63595307804644,-38.20332512259483,0,0,0,A,A,B,False,False,42.62298298999667,0.00029010698199272156,False,mmlu_pro|test:413|fixed_C,mmlu_pro|test:413|policy_C
C2C,test:289,13,6421bd1764b5af2917a0b9f397256dae657e8dfbc61145259f6e5c2f2a006f87,business,10,C,0.4,3.838539123535156e-05,238.51427785120904,283.3754981402308,-44.86122028902173,0,0,0,D,D,J,False,False,45.10648408904672,0.00031082890927791595,False,mmlu_pro|test:289|fixed_C,mmlu_pro|test:289|policy_C
C2C,test:770,14,ec5708ddf7d8d0367b1cd79a077e12f79f323282edecc37aa8235f58d5f996f3,business,10,C,0.4,3.838539123535156e-05,434.44463796913624,476.2415960431099,-41.796958073973656,0,0,0,E,E,A,False,False,43.322255834937096,0.00031013041734695435,False,mmlu_pro|test:770|fixed_C,mmlu_pro|test:770|policy_C
C2C,test:402,15,718d1a28b71380bd9dbdaea7e4f733ae946c47c9eca2ec4e702a9b8417ced309,business,10,C,0.4,3.838539123535156e-05,253.51684004999697,309.01159113273025,-55.49475108273327,1,1,0,A,A,A,False,False,53.01283299922943,0.00027008354663848877,False,mmlu_pro|test:402|fixed_C,mmlu_pro|test:402|policy_C
C2C,test:4181,16,35a6cf0c7538e0cf30178a01375f7f8edd8a3896f06bd664624e58e986d26eb1,chemistry,10,R,0.4,3.838539123535156e-05,239.60487195290625,335.61365283094347,-96.00878087803721,1,1,0,D,D,D,False,False,44.609953882172704,0.00030105002224445343,False,mmlu_pro|test:4181|fixed_C,mmlu_pro|test:4181|policy_C
C2C,test:3885,17,51439788d4cdf99aea7315f43dbe8a2a4990a4cbdde88bd950d19692d764fd44,chemistry,10,C,0.4,3.838539123535156e-05,250.3346859011799,300.9532249998301,-50.61853909865022,1,1,0,G,G,G,False,False,51.0041699744761,0.0003501772880554199,False,mmlu_pro|test:3885|fixed_C,mmlu_pro|test:3885|policy_C
C2C,test:3996,18,b06945813b8155c3aa6c5295ea69a6b1eec06c4f96d0dd38a1a87117779ed192,chemistry,10,C,0.4,3.838539123535156e-05,238.3619388565421,282.15076797641814,-43.78882911987603,0,0,0,G,G,H,False,False,44.44938013330102,0.00029103830456733704,False,mmlu_pro|test:3996|fixed_C,mmlu_pro|test:3996|policy_C
C2C,test:4133,19,a5b8faaaf8da69b885295ee2fc376d06a022df9b852d8e569abe2944b610930d,chemistry,4,R,0.4,3.838539123535156e-05,551.3878199271858,331.35022199712694,220.03759793005884,1,1,0,D,D,D,False,False,43.12228783965111,0.0003110617399215698,False,mmlu_pro|test:4133|fixed_C,mmlu_pro|test:4133|policy_C
C2C,test:4665,20,03d06a634bfb515ee1556ef724557d755037d30d292631d109a95755e95ce8f7,chemistry,10,C,0.4,3.838539123535156e-05,551.692419918254,592.5601799972355,-40.86776007898152,0,0,0,J,J,I,False,False,43.005144922062755,0.00028009526431560516,False,mmlu_pro|test:4665|fixed_C,mmlu_pro|test:4665|policy_C
C2C,test:4076,21,8fc48fa7799bbe613577b8f238909ed02f68b1867611180a4836f98f44e42228,chemistry,10,R,0.4,3.838539123535156e-05,312.68454692326486,290.7744301483035,21.910116774961352,1,1,0,G,G,G,False,False,42.92930196970701,0.00029010698199272156,False,mmlu_pro|test:4076|fixed_C,mmlu_pro|test:4076|policy_C
C2C,test:4073,22,8767badf22410efb8d63f0e7c2d7062974e8004172fd4ecfb751a3371e5ba222,chemistry,10,C,0.4,3.838539123535156e-05,279.55402294173837,325.5609089974314,-46.00688605569303,0,0,0,E,E,F,False,False,45.983912190422416,0.00029080547392368317,False,mmlu_pro|test:4073|fixed_C,mmlu_pro|test:4073|policy_C
C2C,test:4334,23,7c48a93d8f6f3efce8c113295cde03d77179fe137fe7e4da9948c68e6b5039fc,chemistry,9,R,0.4,3.838539123535156e-05,389.78655613027513,288.6569320689887,101.12962406128645,1,1,0,D,D,D,False,False,42.85006085410714,0.0003611203283071518,False,mmlu_pro|test:4334|fixed_C,mmlu_pro|test:4334|policy_C
C2C,test:3783,24,2601d3ca187e5515ed8039b5f0444495fd251f878e7ff36baaeaa61f8e447ec6,chemistry,10,C,0.4,3.838539123535156e-05,240.25259795598686,285.13352293521166,-44.8809249792248,1,1,0,H,H,H,False,False,45.45941995456815,0.0003310851752758026,False,mmlu_pro|test:3783|fixed_C,mmlu_pro|test:3783|policy_C
C2C,test:3934,25,f5dab9e6838d3ec73a9f91d48d1144eac25277f447900a08e8eb840bc13a9d6f,chemistry,10,C,0.4,3.838539123535156e-05,239.7002438083291,282.9086119309068,-43.20836812257767,1,1,0,A,A,A,False,False,44.722445076331496,0.0002898741513490677,False,mmlu_pro|test:3934|fixed_C,mmlu_pro|test:3934|policy_C
C2C,test:3957,26,923ec12eb374e98b8add5d25b82cb3e39da36c37ad3522018b244b78f2f3f912,chemistry,10,C,0.4,3.838539123535156e-05,239.54008985310793,284.19609903357923,-44.6560091804713,0,0,0,H,H,B,False,False,45.368026942014694,0.00031990930438041687,False,mmlu_pro|test:3957|fixed_C,mmlu_pro|test:3957|policy_C
C2C,test:4214,27,7de708d206b782edbfa2f034ba5eff29121d43d7c068d7ef81036f3bb58c52bb,chemistry,10,C,0.4,3.838539123535156e-05,241.43412499688566,285.7166260946542,-44.282501097768545,0,0,0,F,F,J,False,False,45.66822503693402,0.00027008354663848877,False,mmlu_pro|test:4214|fixed_C,mmlu_pro|test:4214|policy_C
C2C,test:10489,28,7b1bc52cb50c1b9dfcee62a41f16f9c9d6d5b24dd37555ada15d4cfb94c03312,computer science,4,C,0.4,3.838539123535156e-05,389.1827631741762,431.8634339142591,-42.68067074008286,0,0,0,D,D,A,False,False,43.0886319372803,0.00028102658689022064,False,mmlu_pro|test:10489|fixed_C,mmlu_pro|test:10489|policy_C
C2C,test:10675,29,0f6a950eecf3b6a8a826b7b9f9bc95d9353c0cfc07d5c13edb4a53fce99a766d,computer science,10,C,0.4,3.838539123535156e-05,227.59123402647674,271.30257501266897,-43.711340986192226,0,0,0,C,C,H,False,False,43.81787194870412,0.00029103830456733704,False,mmlu_pro|test:10675|fixed_C,mmlu_pro|test:10675|policy_C
C2C,test:10373,30,2a886b1ed6bf43b1ddac1662e033ccb721fc2d906aa4171488bb5d0a16d01109,computer science,10,R,0.4,3.838539123535156e-05,644.0405340399593,333.02395301871,311.0165810212493,0,0,0,B,B,D,False,False,43.847349006682634,0.0002898741513490677,False,mmlu_pro|test:10373|fixed_C,mmlu_pro|test:10373|policy_C
