reference,id,panel_ordinal,route,expected_source,expected_answer,policy_answer,raw_answer_match,canonical_parsed_match,full_parsed_record_match,generated_token_ids_match,helper_message_match,fixed_vs_Stage1_raw_match,fixed_vs_Stage1_parsed_match,online_probe_equals_Stage1,online_probe_input_hash_matches_Stage1,online_route_matches_Stage1,differences_retained_without_retry,required_output_identity_pass
C2C,test:10466,660,C,same-round fixed reference,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:10525,661,C,same-round fixed reference,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:10393,662,C,same-round fixed reference,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:10639,663,R,Stage1 native R,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:10443,664,R,Stage1 native R,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:10607,665,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:10372,666,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:10620,667,R,Stage1 native R,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:10444,668,R,Stage1 native R,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:10427,669,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:10426,670,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6931,671,R,Stage1 native R,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7091,672,R,Stage1 native R,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7216,673,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7023,674,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7492,675,C,same-round fixed reference,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6933,676,R,Stage1 native R,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7011,677,R,Stage1 native R,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7075,678,C,same-round fixed reference,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7117,679,R,Stage1 native R,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7016,680,C,same-round fixed reference,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7666,681,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7497,682,C,same-round fixed reference,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7261,683,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7627,684,R,Stage1 native R,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7150,685,C,same-round fixed reference,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6955,686,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7684,687,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7550,688,R,Stage1 native R,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7309,689,C,same-round fixed reference,INVALID,INVALID,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6935,690,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6947,691,R,Stage1 native R,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7399,692,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7050,693,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6985,694,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7009,695,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6839,696,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7569,697,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7630,698,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7001,699,R,Stage1 native R,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7636,700,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7608,701,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7446,702,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7297,703,R,Stage1 native R,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7426,704,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7506,705,C,same-round fixed reference,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7441,706,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7649,707,R,Stage1 native R,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6876,708,R,Stage1 native R,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6853,709,C,same-round fixed reference,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7219,710,R,Stage1 native R,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7387,711,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7242,712,C,same-round fixed reference,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7247,713,R,Stage1 native R,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7625,714,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7040,715,C,same-round fixed reference,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7329,716,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7173,717,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7220,718,R,Stage1 native R,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7621,719,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6922,720,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7583,721,R,Stage1 native R,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6907,722,R,Stage1 native R,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7584,723,C,same-round fixed reference,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7345,724,C,same-round fixed reference,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7414,725,C,same-round fixed reference,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7661,726,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7119,727,R,Stage1 native R,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6915,728,C,same-round fixed reference,INVALID,INVALID,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7223,729,C,same-round fixed reference,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7154,730,C,same-round fixed reference,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7081,731,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7516,732,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7394,733,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7351,734,R,Stage1 native R,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7179,735,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7659,736,C,same-round fixed reference,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7285,737,R,Stage1 native R,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6861,738,R,Stage1 native R,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7513,739,C,same-round fixed reference,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7322,740,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7123,741,R,Stage1 native R,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7514,742,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7508,743,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7594,744,R,Stage1 native R,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6878,745,R,Stage1 native R,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7504,746,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7107,747,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7142,748,R,Stage1 native R,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7046,749,R,Stage1 native R,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7272,750,C,same-round fixed reference,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7020,751,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7578,752,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7045,753,R,Stage1 native R,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7612,754,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7021,755,R,Stage1 native R,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7518,756,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7381,757,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7227,758,R,Stage1 native R,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7410,759,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7277,760,C,same-round fixed reference,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6851,761,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6900,762,R,Stage1 native R,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6987,763,R,Stage1 native R,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7243,764,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7256,765,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7214,766,C,same-round fixed reference,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7448,767,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6868,768,R,Stage1 native R,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7094,769,C,same-round fixed reference,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6918,770,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7676,771,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6990,772,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7141,773,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6967,774,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7456,775,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7502,776,R,Stage1 native R,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7378,777,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7488,778,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7405,779,R,Stage1 native R,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7479,780,R,Stage1 native R,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6896,781,C,same-round fixed reference,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7675,782,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7395,783,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7588,784,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7211,785,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7683,786,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6838,787,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6849,788,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7527,789,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7400,790,R,Stage1 native R,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7372,791,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6965,792,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6850,793,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7005,794,R,Stage1 native R,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7074,795,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7603,796,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7203,797,R,Stage1 native R,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7129,798,R,Stage1 native R,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7076,799,R,Stage1 native R,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7134,800,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7002,801,R,Stage1 native R,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7271,802,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6888,803,R,Stage1 native R,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7252,804,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7440,805,R,Stage1 native R,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7167,806,C,same-round fixed reference,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7635,807,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6962,808,C,same-round fixed reference,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7200,809,C,same-round fixed reference,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7545,810,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7495,811,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7290,812,C,same-round fixed reference,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7616,813,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6958,814,C,same-round fixed reference,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7339,815,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7641,816,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7633,817,R,Stage1 native R,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7155,818,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7270,819,R,Stage1 native R,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7232,820,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7521,821,R,Stage1 native R,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7671,822,R,Stage1 native R,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7116,823,R,Stage1 native R,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6946,824,R,Stage1 native R,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7268,825,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7087,826,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7537,827,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6932,828,R,Stage1 native R,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6930,829,R,Stage1 native R,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7149,830,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7586,831,R,Stage1 native R,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7292,832,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7287,833,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7275,834,R,Stage1 native R,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7184,835,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6840,836,R,Stage1 native R,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7501,837,R,Stage1 native R,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7412,838,R,Stage1 native R,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6999,839,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7358,840,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7007,841,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7325,842,R,Stage1 native R,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7213,843,R,Stage1 native R,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6979,844,R,Stage1 native R,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7598,845,R,Stage1 native R,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7418,846,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7530,847,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7047,848,R,Stage1 native R,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6923,849,C,same-round fixed reference,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7614,850,C,same-round fixed reference,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7228,851,C,same-round fixed reference,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7486,852,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7208,853,R,Stage1 native R,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7222,854,R,Stage1 native R,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7099,855,R,Stage1 native R,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7109,856,R,Stage1 native R,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7014,857,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:6903,858,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7178,859,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7303,860,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11699,861,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11933,862,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11851,863,R,Stage1 native R,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:12000,864,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11872,865,R,Stage1 native R,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:12151,866,R,Stage1 native R,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11621,867,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11759,868,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:12072,869,C,same-round fixed reference,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11815,870,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:12002,871,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:12194,872,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:12037,873,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11670,874,R,Stage1 native R,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11431,875,R,Stage1 native R,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11920,876,R,Stage1 native R,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11585,877,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11580,878,C,same-round fixed reference,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:12074,879,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11550,880,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:12006,881,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11608,882,R,Stage1 native R,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11949,883,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11644,884,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11382,885,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:12058,886,R,Stage1 native R,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11867,887,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11289,888,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11800,889,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:12040,890,R,Stage1 native R,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11978,891,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11950,892,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11971,893,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:12106,894,R,Stage1 native R,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11545,895,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11733,896,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11841,897,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11817,898,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11953,899,R,Stage1 native R,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11313,900,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:12213,901,R,Stage1 native R,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11474,902,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:12079,903,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11745,904,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11993,905,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11363,906,C,same-round fixed reference,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11291,907,R,Stage1 native R,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11379,908,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11341,909,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11559,910,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11842,911,C,same-round fixed reference,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:12175,912,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11465,913,R,Stage1 native R,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:12255,914,R,Stage1 native R,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11986,915,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11909,916,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11845,917,C,same-round fixed reference,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:12156,918,R,Stage1 native R,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11923,919,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11607,920,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11908,921,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:12135,922,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:12027,923,R,Stage1 native R,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11830,924,R,Stage1 native R,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11738,925,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:12061,926,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11808,927,R,Stage1 native R,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11917,928,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11667,929,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11768,930,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11911,931,R,Stage1 native R,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11827,932,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11964,933,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:12241,934,C,same-round fixed reference,INVALID,INVALID,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:12097,935,R,Stage1 native R,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:12022,936,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:12180,937,C,same-round fixed reference,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:12148,938,R,Stage1 native R,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:12039,939,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:12032,940,R,Stage1 native R,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11805,941,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11509,942,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:11755,943,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
