source_id,source_line,source_path,pair,dataset,split,id,action,in_full,in_panel,raw_sha256,comparison,old_o,old_valid,old_y,old_reason,D1_o,D1_valid,D1_y,D1_reason,V2_o,V2_valid,V2_y,V2_reason,answer_changed,validity_changed,correctness_delta,old_branch,V2_events,V2_ignored
S007,302,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/train_cases.jsonl,large,obqa,train,14-1382,c2c,False,True,78834edcb40b3f5435eff64f674ccd923141781f432860a2c867d8b1c636777d,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,1,explicit_single,C,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S007,416,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/train_cases.jsonl,large,obqa,train,12-841,c2c,False,True,66d60d0f4322be6f737df6cc4a995e06d7830afb1f65240a9ddeeb0e07816e88,old_to_V2,INVALID,0,0,legacy_parse_failure,B,1,1,explicit_single,B,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""B"", ""labels"": [""B""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S007,441,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/train_cases.jsonl,large,obqa,train,12-331,c2c,False,True,e0e4d14ff5b31a571e822ccd814c0abbf3916b7b858dc476cc2ed82fdea9a59e,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,1,explicit_single,C,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S008,355,$DATA_DIR/P2_6_20260910T164138Z/results/dev_cases.jsonl,large,obqa,dev,10-959,c2c,True,False,95172b9a54263d3bae84b9ba4c342a29554382da5eafbc3670232f9eea359e86,old_to_V2,INVALID,0,0,legacy_parse_failure,B,1,1,explicit_single,B,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""B"", ""labels"": [""B""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S008,905,$DATA_DIR/P2_6_20260910T164138Z/results/dev_cases.jsonl,large,obqa,dev,12-773,c2c,True,False,34b677c71ff48c535d820184e2da5aa7bf673f35fb580801bfa0abc13b7e2c6c,old_to_V2,INVALID,0,0,legacy_parse_failure,B,1,1,explicit_single,B,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""B"", ""labels"": [""B""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S008,957,$DATA_DIR/P2_6_20260910T164138Z/results/dev_cases.jsonl,large,obqa,dev,12-928,c2c,True,False,49da1e0775fdc1e9a5129b060a7119d7aedbc4cc29d9a40e308d18c3d52503e3,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S008,1044,$DATA_DIR/P2_6_20260910T164138Z/results/dev_cases.jsonl,large,obqa,dev,13-216,c2c,True,False,ef8c7bf783cb2ad2d695d87398becf930e5eddda6f7f40831b5a29e128993528,old_to_V2,INVALID,0,0,legacy_parse_failure,A,1,1,explicit_single,A,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""A"", ""labels"": [""A""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S008,1301,$DATA_DIR/P2_6_20260910T164138Z/results/dev_cases.jsonl,large,obqa,dev,14-1123,c2c,True,False,c450cf91798657fb792fbfee3ae23d5875523e1fc5f4ac162c7807c4c26f6c17,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,1,explicit_single,C,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S008,1345,$DATA_DIR/P2_6_20260910T164138Z/results/dev_cases.jsonl,large,obqa,dev,14-129,c2c,True,False,e0e57b6334bc81f4e445a26c981ad2ef135401a4f21801e4e07b536901091833,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S008,1433,$DATA_DIR/P2_6_20260910T164138Z/results/dev_cases.jsonl,large,obqa,dev,14-18,c2c,True,False,d9d09aff5765d83144dc69789951e0edc3e7324ddaeaa5c8eab9386930ded6e3,old_to_V2,INVALID,0,0,legacy_parse_failure,A,1,1,explicit_single,A,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""A"", ""labels"": [""A""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S008,1471,$DATA_DIR/P2_6_20260910T164138Z/results/dev_cases.jsonl,large,obqa,dev,14-269,c2c,True,False,ee233237a8218940cf98552d7d3d0a0b5aef1597925d134569c9e9a9c7e29ea4,old_to_V2,INVALID,0,0,legacy_parse_failure,A,1,1,explicit_single,A,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""A"", ""labels"": [""A""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S008,1537,$DATA_DIR/P2_6_20260910T164138Z/results/dev_cases.jsonl,large,obqa,dev,14-448,c2c,True,False,148f3c00472bc249fdf9355d2ff2924b2f871585b965f8db831c530652760b8f,old_to_V2,INVALID,0,0,legacy_parse_failure,B,1,1,explicit_single,B,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""B"", ""labels"": [""B""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S008,1633,$DATA_DIR/P2_6_20260910T164138Z/results/dev_cases.jsonl,large,obqa,dev,14-752,c2c,True,False,66178424807f38a7f5be1691562b06e466cb68dea8311df4ca6a00625dfbf942,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,1,explicit_single,C,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S008,1843,$DATA_DIR/P2_6_20260910T164138Z/results/dev_cases.jsonl,large,obqa,dev,7-26,c2c,True,False,c479156733970127d057eb9c2ca8b8b8b4d105ed9d277f41d33a01b5affee13b,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S009,65,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_cases.jsonl,large,obqa,dev,14-129,c2c,False,True,e0e57b6334bc81f4e445a26c981ad2ef135401a4f21801e4e07b536901091833,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S009,119,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_cases.jsonl,large,obqa,dev,7-26,c2c,False,True,c479156733970127d057eb9c2ca8b8b8b4d105ed9d277f41d33a01b5affee13b,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S009,407,$DATA_DIR/P2_10_20260911T122423Z/results/large/obqa/dev_cases.jsonl,large,obqa,dev,10-959,c2c,False,True,95172b9a54263d3bae84b9ba4c342a29554382da5eafbc3670232f9eea359e86,old_to_V2,INVALID,0,0,legacy_parse_failure,B,1,1,explicit_single,B,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""B"", ""labels"": [""B""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,18,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_SC_401653,c2c,True,False,a818950da6aa3b1ff4c3f3935ae934ad6b12865fccfa531397d5e0cebcb13e5f,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,0,explicit_single,D,1,0,explicit_single,True,True,0,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,31,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_401402,c2c,True,False,b3a5ef0527ca7de3bb2c05cd1933d1b59735ef24a9f9938d6ec13f14c6611e0f,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,61,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,MCAS_2007_8_5171,c2c,True,False,94da40fd54f05306818737203871b6dfd9ceda4d0a5062efca075acdcb004e5a,old_to_V2,C,1,0,saved_valid,A,1,1,explicit_single,A,1,1,explicit_single,True,False,1,standalone_pattern,"[{""start"": 0, ""end"": 1, ""label"": ""A"", ""labels"": [""A""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,173,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,ACTAAP_2008_7_15,c2c,True,False,42f34539c4bfffe953ff45ba8f72b843135eecafe6b781eb7d4f23957c9444fc,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,185,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_7187775,c2c,True,False,96792d3a28c5993af42237209fbb5f0433189109a18c0a56ecf7ed707fdcd5a1,old_to_V2,INVALID,0,0,legacy_parse_failure,B,1,1,explicit_single,B,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""B"", ""labels"": [""B""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,270,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_7044048,c2c,True,False,13e79e3e9d017bdd0f44c65fb2892de4f12e27e1049d1a6d74434e9f18f103c1,old_to_V2,INVALID,0,0,legacy_parse_failure,B,1,1,explicit_single,B,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""B"", ""labels"": [""B""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,277,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,NCEOGA_2013_8_55,c2c,True,False,d4f3c83fdcfe6076e9da8254c8bccf60f73c53cc72e353e67ec7203ed6ba27d3,old_to_V2,INVALID,0,0,legacy_parse_failure,B,1,1,explicit_single,B,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""B"", ""labels"": [""B""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,291,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_LBS10002,c2c,True,False,14ab6d35dcb634fc79f8e98799e216b208fe6418be09298400388d47bc846f78,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,1,explicit_single,C,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,309,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_7069458,c2c,True,False,8385c22848922e38af7f73e9d6b2c48faa642dce526fae8efa731629f466b74b,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,324,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_177660,c2c,True,False,14a97fbd34f5293302205f67263b5d6b69f56649b8235a4cf4d4b777031a79e1,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,0,explicit_single,C,1,0,explicit_single,True,True,0,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,349,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_7216843,c2c,True,False,8167b9fd8c740f4b45ea543e05700a21436615fbc6dcbf296dbfadba90e8be98,old_to_V2,INVALID,0,0,legacy_parse_failure,A,1,1,explicit_single,A,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""A"", ""labels"": [""A""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,695,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,NYSEDREGENTS_2009_8_7,c2c,True,False,b08daab499e88f2f001741869039f1d5d904e2dd087212154a7d517177608405,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,943,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,NCEOGA_2013_5_38,c2c,True,False,584de9bf877421fc9b8f5aa3de7f1cba32e9cce8898bd7d1af5202a1a15f31fa,old_to_V2,INVALID,0,0,legacy_parse_failure,B,1,0,explicit_single,B,1,0,explicit_single,True,True,0,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""B"", ""labels"": [""B""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,947,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_7220220,c2c,True,False,8883c5984c32d81909bf3cd424493cd92571d6fcf9b2adf636c5344ffc1a1fff,old_to_V2,INVALID,0,0,legacy_parse_failure,B,1,1,explicit_single,B,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""B"", ""labels"": [""B""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,1019,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,MDSA_2011_8_25,c2c,True,False,945aa011768418d642ad086ef9f2551622fd0b7d83f53a42ddfc92d767a1765f,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,1029,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,MSA_2015_8_31,c2c,True,False,755d3493e7ee86dcee63f7e61a6e87bb98f4a9e1a2ca8af61580d3710ebc7e78,old_to_V2,INVALID,0,0,legacy_parse_failure,B,1,1,explicit_single,B,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""B"", ""labels"": [""B""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,1044,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_7210263,c2c,True,False,5a1a14786339dc5aa73c129f91515f0f3c7404cc1f847ee33251e5fabf5d3a10,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,1,explicit_single,C,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,1067,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_7210000,c2c,True,False,b94cbfcc0109b618b263ad7031b405a025bcf214a0b687aa9caf4f197b7f6ffc,old_to_V2,INVALID,0,0,legacy_parse_failure,B,1,1,explicit_single,B,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""B"", ""labels"": [""B""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,1098,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,MCAS_2011_5_17,c2c,True,False,b4e7e8b0baf9e111e357970ed16f4ac228632ef59f1749063113e617ab2f714d,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,1,explicit_single,C,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,1101,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_7026338,c2c,True,False,24ef9e6d69362ae1574cf43e9ac74ae9d11b13744bc9d8153720abe5f55dd001,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,1,explicit_single,C,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,1103,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,MCAS_2006_9_27,c2c,True,False,dbea1f557b91ea3299b0e8434c621dd9f2125ebb678122c4b9827054d301f5c4,old_to_V2,INVALID,0,0,legacy_parse_failure,A,1,1,explicit_single,A,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""A"", ""labels"": [""A""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,1121,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,MEAP_2005_8_46,c2c,True,False,694c7e537df8020a41573240892b266a7053689ae821ffec4f436f033e54cbc8,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,1,explicit_single,C,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,1183,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,MCAS_2008_8_5711,c2c,True,False,bcad5c8ae4900b0b8d505dfc953845d5911822c02039138eaddac3ed0f94a539,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,1,explicit_single,C,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,1199,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_7185448,c2c,True,False,fadbc69860988dad5aa4a97ed64c74ba4c1c6cca38eb4c893a2904067a5ed99c,old_to_V2,INVALID,0,0,legacy_parse_failure,B,1,1,explicit_single,B,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""B"", ""labels"": [""B""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,1283,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,MCAS_2004_9_20-v1,c2c,True,False,a3dedcf78e71a5613e2a7c0c04efcfcbcfbfaff1897151861217ecc68d42c4bc,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,1299,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_7211873,c2c,True,False,0b505ba68eacd0291f5700d7f25c623c0f8d3b6ecda788da4b514e0ac9e191d7,old_to_V2,INVALID,0,0,legacy_parse_failure,A,1,1,explicit_single,A,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""A"", ""labels"": [""A""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,1368,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_7181965,c2c,True,False,81a22508320398e3166c7cc914ff6ee6df168edab6bf03ba9f5a83039092dd55,old_to_V2,INVALID,0,0,legacy_parse_failure,B,1,1,explicit_single,B,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""B"", ""labels"": [""B""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,1461,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,MCAS_2005_9_19,c2c,True,False,374294d719caba7dbabe70c4a2af2307693e943f7af4dfea45d63ebac9000a0a,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,0,explicit_single,C,1,0,explicit_single,True,True,0,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,1489,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_LBS10444,c2c,True,False,b5f79a8cabfea5610a46d60f3037ed6fd56a4628931e2523a55a8fa4c4cf2a2a,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,1548,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_415092,c2c,True,False,829262309947f8f3e38c99dee272e01a2502391cded4fa16800d56f16655c693,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,0,explicit_single,D,1,0,explicit_single,True,True,0,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,1584,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_7145478,c2c,True,False,e9d7b0df50c30a02b7f34c353f1405a64001522db658c2da5b28c3e8393a352d,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,1615,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_7017168,c2c,True,False,1b72a8a5c24caa75633570ca391584ed9bde0b2bbf892ff5e36d471c16961e5d,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,1659,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,MDSA_2007_8_54,c2c,True,False,89450fbea08e35b977c56057b7c81feb8feac2b0a7dde1385905cd9993412124,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,1,explicit_single,C,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,1667,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,NCEOGA_2013_8_24,c2c,True,False,827c0a2df7906ac6f58a0575fad12365a56c1e2234eac6b4bef95a8aa03aff88,old_to_V2,INVALID,0,0,legacy_parse_failure,A,1,1,explicit_single,A,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""A"", ""labels"": [""A""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,1669,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,NYSEDREGENTS_2009_8_41,c2c,True,False,9f7d5b6954d7d085916b44ea47a4d364f5190a5a2b4622edd617aea9bd90de03,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,1681,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,CSZ_2009_8_CSZ20870,c2c,True,False,1a019354a7d391831daa783d36cfeb38b903878e27f46a9f96fcd7d338e7bf52,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,0,explicit_single,D,1,0,explicit_single,True,True,0,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,1703,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_406888,c2c,True,False,3dec5efe02f0f8ad366794c31746ef33cd80e2b6364899f6f950ca73af6039f9,old_to_V2,INVALID,0,0,legacy_parse_failure,B,1,1,explicit_single,B,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""B"", ""labels"": [""B""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
